longitude,latitude,house_id
-121.96,37.27,18016
-119.75,34.4,17280
-122.33,37.58,16923
-118.19,33.79,8122
-122.52,37.91,9395
-122.0,38.38,19028
-117.69,33.6,10479
-117.98,34.14,6361
-122.42,37.8,15644
-118.25,34.01,4902
-117.18,32.84,14584
-118.33,34.1,4263
-121.02,37.66,19503
-117.24,34.06,13681
-120.21,36.77,2184
-118.08,33.86,7922
-118.14,33.89,7875
-119.15,34.25,20321
-122.4,37.75,15863
-117.03,32.77,15007
-115.52,32.97,2691
-118.03,33.76,11583
-122.94,39.1,3270
-118.8,34.21,20432
-121.9,36.93,18677
-118.56,34.41,9186
-121.62,36.67,9700
-122.31,37.6,16925
-119.01,35.37,2929
-121.79,38.68,20554
-122.26,37.86,487
-121.33,38.03,16334
-122.12,37.91,1595
-117.03,33.0,15155
-117.97,34.13,6362
-123.01,38.48,19321
-122.41,37.61,16870
-118.11,34.06,6889
-121.27,37.95,16200
-118.21,34.13,4133
-122.72,38.42,19280
-122.19,37.76,319
-118.3,34.26,3407
-118.44,34.25,3625
-118.36,34.1,8828
-116.5,33.81,12351
-117.12,33.27,15390
-122.27,37.99,1688
-121.22,38.43,13119
-118.16,34.19,6574
-118.14,34.16,6644
-118.43,34.32,3450
-123.24,39.81,9454
-118.37,33.99,8988
-118.11,34.1,6758
-122.15,37.69,682
-122.63,38.95,3309
-118.08,34.09,6476
-122.71,38.45,19213
-117.31,34.41,13870
-117.28,33.02,15254
-121.44,38.54,12571
-117.75,34.09,6002
-117.9,33.75,10960
-122.06,37.32,18085
-119.05,35.33,2964
-118.29,33.75,5647
-117.32,34.16,13536
-117.93,34.08,6174
-117.87,34.02,6070
-117.23,32.72,14371
-116.8,33.8,12305
-117.31,34.44,13877
-118.48,33.99,5466
-119.97,38.94,1874
-122.44,37.52,17180
-122.43,37.72,15924
-122.38,37.73,15890
-117.87,33.75,10954
-118.37,33.87,8609
-122.32,37.97,1736
-122.03,37.93,1506
-118.38,34.19,3758
-117.09,32.57,14783
-118.54,34.23,3589
-117.14,32.76,14044
-118.04,33.95,7045
-117.37,33.22,15343
-122.84,38.98,3323
-119.25,34.27,20241
-121.85,38.0,1303
-117.97,33.93,10092
-120.24,37.96,20100
-118.4,34.16,3744
-119.02,35.36,2922
-121.6,37.13,18470
-117.59,33.91,12003
-117.37,33.99,11887
-117.96,33.89,10165
-121.56,39.13,20603
-122.41,37.79,15649
-118.33,34.1,4272
-121.42,38.7,12828
-122.23,38.11,18892
-117.9,34.15,5938
-121.31,36.42,9768
-118.05,34.07,6511
-120.25,38.04,20089
-117.17,32.69,14814
-119.82,34.44,17486
-121.59,39.39,1194
-117.74,34.06,6345
-118.43,34.3,5904
-122.52,38.67,9984
-122.33,37.97,1740
-117.24,32.95,14550
-122.07,37.06,18615
-118.94,36.32,19813
-121.86,37.41,17833
-117.73,34.05,6041
-122.47,37.76,15989
-121.32,38.7,12966
-118.23,33.94,5235
-119.87,36.34,3177
-117.29,33.1,15293
-118.28,33.79,5603
-117.63,33.94,13367
-117.62,33.42,10438
-122.52,37.92,9375
-117.09,32.79,14698
-118.99,35.4,2836
-119.18,35.5,3041
-120.25,37.23,9627
-122.03,37.59,854
-123.73,39.44,9464
-117.19,32.81,14610
-121.32,38.7,12968
-121.77,37.74,997
-122.34,37.55,16914
-117.84,33.9,10286
-117.06,32.79,14719
-118.06,34.01,6924
-118.29,34.01,4945
-118.12,33.99,7253
-122.26,37.54,16995
-117.83,33.88,10290
-120.96,37.51,19637
-118.01,33.96,6983
-118.61,34.73,9098
-122.44,37.73,15926
-121.48,38.52,12598
-124.02,40.72,2625
-122.12,37.82,1620
-117.24,32.79,14415
-117.91,33.67,10843
-119.88,36.85,2199
-117.79,33.68,10613
-119.4,36.25,19943
-118.55,34.21,3889
-118.29,33.95,8322
-121.88,37.27,17662
-118.25,33.95,5223
-120.46,37.33,9594
-117.26,32.8,14449
-117.94,33.76,11330
-117.07,32.78,14711
-122.01,37.27,18059
-117.97,34.17,6366
-122.5,37.75,16106
-121.27,37.88,16418
-122.1,37.72,587
-122.08,37.89,1527
-117.94,34.04,6271
-122.45,37.76,15980
-118.51,34.17,4022
-118.06,34.12,6454
-117.25,34.11,13625
-118.21,33.88,7576
-122.01,37.36,18175
-118.33,34.04,4756
-117.43,34.02,11965
-116.68,33.71,12307
-121.24,38.22,16479
-122.0,37.36,18180
-121.33,38.66,12976
-118.14,34.69,9059
-118.46,33.98,5491
-122.43,37.76,15832
-121.75,37.35,17718
-121.92,36.62,9820
-120.42,38.42,1229
-119.12,35.37,3040
-122.25,38.12,18898
-117.23,33.57,12219
-116.5,33.95,12330
-120.12,35.99,3256
-122.04,37.33,18099
-118.26,34.07,4567
-117.79,33.69,10640
-118.02,34.57,9132
-119.74,36.73,2030
-116.76,32.84,15603
-119.98,36.86,9267
-122.16,37.77,293
-117.86,34.24,9189
-118.36,34.09,8829
-119.69,34.42,17251
-117.23,32.74,14389
-122.06,37.38,18213
-118.38,34.18,3751
-117.69,33.63,10578
-118.28,34.07,4577
-118.37,33.79,8789
-118.54,34.24,3578
-117.65,34.12,13246
-118.26,34.12,4204
-118.3,33.99,5070
-118.26,33.95,5153
-120.45,34.64,17425
-119.34,35.6,3055
-118.52,34.46,9155
-121.97,37.36,17904
-117.96,33.83,11177
-122.12,37.41,18305
-120.11,39.24,11721
-121.97,37.35,17924
-117.93,33.88,10207
-117.95,33.99,6332
-122.48,37.74,16078
-122.28,37.87,450
-119.71,34.41,17265
-122.19,39.92,19778
-122.49,38.32,19073
-118.18,33.77,8259
-122.46,37.65,16819
-122.11,37.66,774
-118.31,33.93,8340
-121.06,39.22,10031
-120.54,40.29,3366
-118.1,34.58,9121
-117.9,34.09,6194
-117.88,33.84,11106
-117.25,34.13,13613
-121.87,39.82,1093
-118.14,34.06,6850
-118.11,34.02,7138
-117.62,34.07,13317
-118.06,34.03,6543
-117.33,34.03,13662
-118.11,33.79,8176
-117.1,33.17,15516
-118.06,34.1,6462
-116.99,32.8,15074
-122.06,37.33,18090
-117.27,33.55,12220
-118.4,33.88,8634
-122.47,37.69,16778
-119.83,36.83,2218
-122.13,38.0,1370
-117.78,34.13,5924
-118.31,33.94,5103
-122.03,37.62,809
-118.45,34.31,3461
-122.21,37.78,243
-118.12,33.77,8311
-118.03,33.87,7901
-122.56,37.95,9354
-122.7,38.97,3313
-116.89,32.99,15571
-122.03,37.91,1513
-116.97,32.78,15069
-117.87,34.04,6067
-117.14,32.79,14659
-117.93,33.65,10827
-118.43,34.33,3451
-120.76,37.65,19583
-118.08,33.97,7011
-121.55,39.06,20619
-123.92,41.54,1866
-118.34,33.99,5028
-122.07,37.57,868
-118.09,33.9,7802
-117.82,33.65,10722
-117.42,34.08,13441
-122.43,37.78,15740
-122.7,38.99,3294
-122.08,37.68,610
-117.86,33.79,11052
-117.23,33.83,12143
-117.06,32.6,14905
-122.21,37.47,17086
-122.15,37.46,18328
-119.34,36.3,19936
-117.62,33.77,10355
-117.94,33.82,11192
-118.15,33.77,8293
-121.5,39.83,1144
-118.23,34.09,4408
-122.03,37.38,18187
-118.24,34.03,4879
-117.16,33.06,15230
-118.17,34.11,6785
-121.09,39.48,20636
-117.97,33.73,11394
-118.3,33.91,8487
-121.24,38.78,11782
-122.51,38.0,9295
-117.96,33.68,11375
-117.61,33.44,10447
-117.13,32.58,14788
-120.85,37.77,19393
-122.25,40.17,19752
-119.11,35.42,2827
-121.91,36.62,9830
-117.92,34.08,6182
-118.39,33.88,8629
-117.11,32.75,14099
-122.47,37.73,16019
-118.26,34.01,4909
-121.94,37.33,17518
-118.29,33.71,5677
-120.44,34.93,17401
-118.07,33.86,7921
-118.15,34.2,6570
-122.42,37.75,15824
-122.76,38.52,19245
-122.17,37.76,347
-118.27,34.06,4586
-121.35,38.58,12734
-117.9,33.61,10737
-118.25,33.93,5228
-121.92,37.33,17522
-118.68,34.08,9015
-122.58,38.46,19181
-118.03,34.01,6922
-122.56,41.69,18834
-117.69,33.58,10483
-118.41,34.0,5498
-117.95,34.0,6326
-117.31,34.13,13549
-123.17,40.31,19803
-118.36,33.88,8544
-122.63,38.96,3299
-120.4,34.85,17343
-117.97,34.15,6365
-118.43,34.23,3632
-118.08,33.96,7037
-122.41,37.79,15650
-118.33,34.12,4247
-122.43,37.63,16845
-122.25,37.8,166
-117.19,33.7,12151
-118.25,34.0,4923
-117.82,33.75,10985
-120.93,37.65,19537
-118.31,33.67,5678
-118.29,34.01,4959
-121.83,37.29,17696
-118.37,34.05,4723
-118.49,34.04,8881
-119.03,35.39,2910
-120.84,35.31,16635
-122.27,37.82,54
-117.25,33.22,15419
-118.2,34.11,4155
-117.45,33.91,11956
-122.24,38.31,9964
-119.67,36.73,2041
-122.25,38.1,18882
-122.39,38.0,1722
-119.08,34.17,20350
-121.36,38.56,13093
-121.31,37.81,16556
-117.35,33.2,15323
-121.26,37.96,16262
-115.52,33.12,2666
-123.41,40.07,19807
-118.11,34.15,6673
-118.09,33.77,11527
-118.02,33.79,11604
-118.0,34.13,6423
-117.39,33.98,11881
-117.55,33.85,12066
-122.49,37.69,16769
-120.65,35.27,16655
-121.37,38.61,12754
-121.93,37.78,1566
-117.66,34.04,13334
-121.62,36.69,9749
-118.34,34.18,5876
-121.91,36.85,18681
-119.18,34.18,20284
-122.27,37.86,485
-121.08,38.95,11821
-115.9,33.34,2772
-118.18,33.86,7991
-118.08,33.78,11603
-121.99,37.4,17876
-122.05,37.05,18614
-122.2,37.44,17108
-121.99,38.26,18985
-117.67,33.55,10397
-119.22,34.26,20195
-118.06,34.04,6537
-119.7,34.4,17270
-118.06,33.98,6958
-117.13,33.13,15537
-119.06,36.07,20025
-119.69,36.77,2354
-118.19,33.78,8224
-121.08,38.89,11738
-122.95,40.71,19789
-122.68,38.44,19196
-118.12,34.06,6868
-116.89,32.85,15128
-122.16,37.45,18333
-118.85,34.27,20444
-118.55,34.38,9185
-117.77,33.53,10679
-122.11,37.44,18319
-122.5,37.75,16099
-117.17,34.05,13754
-118.45,34.0,5478
-117.31,34.03,13664
-118.21,34.05,4501
-122.35,37.96,1733
-121.92,36.61,9841
-118.18,34.08,4464
-118.3,33.96,5115
-117.09,32.64,14869
-118.51,34.0,8925
-121.83,37.34,17762
-121.26,37.96,16267
-122.21,38.06,1672
-122.05,37.94,1408
-122.07,37.58,849
-118.84,34.16,20375
-122.38,37.18,17192
-118.4,33.87,8648
-118.08,33.91,7779
-121.65,37.12,18476
-122.02,37.56,874
-116.94,32.81,15082
-122.1,37.37,18286
-119.21,36.38,19853
-117.41,33.94,11941
-118.56,34.19,3923
-117.19,34.07,13726
-122.53,37.9,9391
-121.98,37.23,18046
-122.86,38.44,19313
-117.79,33.88,10304
-117.83,33.83,11022
-117.3,33.08,15277
-118.13,33.78,8190
-118.08,34.1,6816
-122.24,38.11,18889
-118.27,34.0,4915
-121.86,37.31,17670
-122.45,37.71,16744
-118.36,33.9,8540
-117.37,33.19,15307
-119.11,35.39,3034
-121.92,37.49,925
-120.08,41.79,9665
-122.34,37.46,17187
-118.18,33.78,8245
-122.15,37.47,17134
-117.85,34.1,6078
-122.42,37.75,15823
-121.28,37.93,16285
-118.27,34.15,5773
-122.5,37.76,16096
-122.51,37.76,16102
-120.97,37.66,19482
-117.96,33.82,11234
-118.07,33.97,7012
-118.46,34.02,8950
-118.44,34.28,5920
-119.31,34.7,20123
-119.78,34.45,17202
-117.07,32.77,14155
-121.32,38.13,16430
-119.69,36.82,2344
-118.15,33.78,8204
-118.35,34.52,9138
-118.08,33.82,7937
-117.13,32.76,14048
-122.19,37.78,269
-117.89,33.91,10138
-118.31,34.02,4849
-122.31,37.55,16944
-117.12,32.57,14794
-118.1,33.83,8139
-118.43,34.15,4052
-117.95,33.81,11243
-121.1,38.94,11810
-119.17,34.17,20286
-118.34,34.19,5864
-121.25,37.93,16276
-117.88,33.63,10747
-118.26,34.16,5745
-118.72,34.14,9019
-124.16,40.8,2540
-118.28,33.94,5167
-117.73,34.05,6042
-120.38,37.99,20072
-117.07,32.65,14856
-122.05,36.97,18522
-121.87,37.66,976
-120.84,37.47,19648
-119.27,35.5,3049
-118.01,34.07,6517
-117.65,34.08,13298
-117.19,33.53,12213
-120.65,35.27,16648
-118.22,33.97,7371
-122.22,37.86,2
-118.12,33.96,7700
-122.22,37.85,126
-118.0,34.12,6430
-118.34,34.07,4677
-117.3,34.11,13551
-121.84,36.25,9791
-118.38,34.24,3667
-118.13,34.68,9046
-117.82,33.68,10620
-121.04,39.22,10039
-116.85,34.98,13984
-122.84,38.39,19300
-118.2,33.85,8060
-124.15,40.8,2562
-118.42,34.05,5349
-118.09,33.77,11537
-117.14,32.81,14661
-118.31,34.09,4290
-118.33,34.01,5012
-122.1,37.66,767
-118.26,33.88,7609
-118.84,34.15,20376
-122.23,37.76,522
-118.33,34.01,5014
-118.17,34.08,4477
-122.66,38.47,19234
-119.05,35.32,2996
-122.44,37.8,15671
-121.12,37.73,16505
-116.96,32.71,14952
-117.77,34.12,5974
-122.29,37.92,1822
-119.73,34.43,17281
-122.49,38.3,19075
-122.67,38.47,19220
-122.2,38.04,1673
-118.2,33.77,8233
-117.89,33.6,10736
-118.24,33.99,4929
-122.22,37.84,127
-118.18,34.16,6595
-121.97,37.53,901
-121.9,37.27,17644
-118.19,33.91,7555
-122.2,39.52,2531
-121.36,38.56,13095
-122.44,37.76,15808
-118.33,34.09,4314
-118.31,34.09,4278
-120.92,35.4,16616
-122.48,38.54,9978
-121.22,39.43,20638
-118.27,34.06,4583
-118.66,34.18,4003
-122.27,37.82,50
-119.05,35.34,2963
-119.69,36.74,2043
-122.53,37.92,9374
-122.46,37.71,15958
-117.84,33.65,10716
-118.18,34.03,7213
-121.3,37.95,16186
-118.33,34.18,5862
-117.16,32.73,14334
-117.93,33.69,10834
-121.97,37.26,18017
-117.18,32.83,14594
-119.76,36.83,2308
-117.87,34.12,6094
-121.97,37.95,1466
-118.5,34.04,8879
-119.68,37.35,9201
-121.05,37.62,19509
-117.1,33.15,15531
-122.3,37.54,16960
-121.94,37.32,17571
-121.54,38.54,20523
-118.16,34.18,6598
-121.82,38.36,19042
-121.09,39.22,10036
-118.01,34.11,6435
-122.45,37.72,16034
-118.15,33.76,8292
-117.29,34.14,13574
-119.64,36.56,2446
-118.28,33.68,5685
-122.21,37.79,213
-122.51,37.98,9314
-119.65,36.35,3200
-119.69,34.42,17252
-121.38,36.85,13164
-118.53,34.16,4038
-120.45,34.87,17339
-117.95,33.94,10086
-117.31,33.97,12109
-122.54,38.0,9305
-122.47,37.77,16150
-118.88,34.2,20408
-118.46,34.0,5455
-118.14,33.96,7344
-116.52,33.81,12352
-122.08,37.64,799
-118.38,34.05,4739
-117.9,34.14,5940
-117.37,33.97,11891
-121.86,37.35,17766
-118.34,34.18,5865
-118.98,35.38,2885
-120.86,37.53,19631
-122.18,37.7,627
-122.46,37.78,16121
-120.31,37.29,9625
-118.47,33.99,5470
-118.23,34.21,5715
-118.1,34.06,6887
-118.44,34.22,3640
-118.02,34.08,6494
-121.62,36.67,9701
-122.12,37.69,687
-118.2,34.07,4435
-118.31,33.93,8334
-122.02,37.63,703
-122.0,37.39,18198
-121.29,38.01,16386
-121.93,37.93,1664
-121.94,37.24,18034
-118.32,34.16,5895
-118.13,34.11,6730
-121.31,38.28,13128
-121.47,38.56,12517
-118.87,35.37,2864
-118.02,33.92,7093
-117.76,34.05,6025
-122.29,37.55,17004
-122.28,37.49,17044
-122.05,37.37,18164
-117.07,32.56,14774
-118.35,34.1,4254
-122.0,37.96,1464
-120.46,37.51,9532
-117.8,33.69,10594
-119.73,36.83,2324
-118.31,34.05,4661
-121.32,37.96,16214
-116.26,33.72,12403
-118.54,34.22,3874
-117.92,33.65,10826
-122.18,37.77,308
-122.49,37.76,16060
-119.08,36.2,19981
-118.05,33.82,11625
-119.01,35.38,2833
-122.02,37.89,1539
-118.23,33.9,7587
-117.09,32.63,14870
-122.18,37.41,18352
-122.39,37.73,15894
-120.65,35.41,16733
-117.95,34.05,6260
-117.32,34.09,13636
-117.32,33.51,12221
-118.1,34.02,7130
-118.19,34.05,4490
-122.14,37.73,643
-117.09,32.79,14699
-120.37,34.9,17347
-121.28,38.71,12951
-121.3,38.66,12927
-120.84,37.5,19662
-118.96,35.37,2941
-118.52,34.22,3586
-124.1,40.88,2590
-118.31,33.88,8675
-117.86,33.88,10251
-119.1,36.43,19842
-120.57,38.35,1232
-122.1,37.65,778
-119.01,35.35,2952
-117.6,33.87,12077
-117.03,34.03,13785
-121.32,37.97,16228
-122.2,37.84,130
-120.85,37.05,9647
-122.24,37.8,178
-118.53,34.22,3887
-122.41,37.59,16876
-121.61,36.69,9698
-117.31,34.35,13869
-117.14,32.72,14302
-122.08,37.68,711
-119.03,35.42,2803
-122.09,37.36,18273
-117.55,33.83,12070
-124.06,41.13,2605
-122.05,37.37,18208
-121.24,38.79,11789
-117.96,33.86,10184
-117.25,32.79,14430
-117.98,33.68,11449
-118.28,34.08,4395
-117.92,34.03,6283
-121.92,37.68,959
-118.3,33.91,8488
-120.18,34.62,17316
-117.58,33.65,10416
-118.22,34.14,4118
-117.14,33.81,12167
-118.31,33.97,5100
-122.24,38.12,18896
-118.11,33.94,7725
-118.2,33.89,7567
-119.81,34.44,17487
-120.53,39.79,11852
-118.51,34.04,8883
-122.66,37.93,9423
-118.18,34.02,7208
-117.92,34.06,6217
-118.23,34.24,5686
-119.05,34.35,20145
-117.1,32.69,14265
-118.27,34.25,3380
-118.23,34.1,4178
-118.38,33.81,8766
-117.93,33.86,10232
-118.46,34.03,8916
-120.02,38.76,1907
-118.44,34.32,3452
-117.16,32.78,14620
-118.38,33.97,5518
-122.29,37.52,17019
-122.25,38.17,9942
-117.82,33.67,10656
-121.94,36.97,18662
-117.31,34.11,13553
-117.13,32.96,14556
-122.14,37.85,1624
-120.01,38.93,1891
-118.07,34.09,6474
-121.84,37.99,1311
-118.1,33.96,7031
-117.87,33.79,11065
-118.16,34.11,6782
-117.03,32.8,14723
-121.36,38.03,16353
-122.42,37.76,15816
-119.84,34.44,17468
-118.05,33.87,7890
-119.14,36.29,19893
-117.02,32.76,15009
-118.33,34.05,4656
-117.74,34.05,6045
-118.95,34.19,20384
-118.43,33.96,5536
-117.11,32.73,14116
-117.49,33.94,12029
-120.35,37.98,20104
-117.91,33.69,10842
-121.3,38.05,16389
-118.37,34.03,4812
-120.69,37.4,9541
-117.93,33.85,11133
-120.99,37.66,19489
-124.15,40.78,2573
-121.91,37.31,17590
-115.5,32.75,2724
-117.15,32.76,14025
-122.03,37.27,18082
-123.36,39.4,9481
-118.33,33.99,5027
-118.36,34.17,3762
-121.56,39.11,20610
-117.12,33.61,12204
-119.7,34.42,17249
-122.41,37.61,16871
-118.31,33.83,8735
-119.02,35.43,2808
-117.67,33.66,10572
-118.02,33.9,7111
-117.17,32.73,14345
-121.62,36.63,9747
-121.32,37.95,16207
-121.81,39.7,1089
-122.0,37.86,1583
-120.38,36.76,2502
-118.34,33.9,8525
-119.08,36.13,20007
-122.0,38.41,18993
-121.31,38.59,13049
-118.43,34.24,3637
-121.21,38.67,13027
-117.97,34.14,6359
-118.09,34.07,6881
-124.16,40.79,2541
-118.72,34.28,20484
-122.03,37.61,836
-121.9,36.59,9845
-122.3,41.31,18853
-118.44,34.01,5440
-122.52,37.95,9360
-118.43,34.08,5249
-121.45,38.56,12498
-117.91,33.66,10851
-122.41,37.75,15881
-118.18,34.13,6715
-117.16,33.73,12173
-122.76,38.44,19274
-117.31,33.19,15338
-118.28,33.79,5604
-118.17,34.02,7223
-121.88,37.68,966
-117.29,32.81,14448
-121.45,38.53,12642
-117.24,33.77,12180
-117.19,32.79,14639
-118.01,33.66,11456
-117.31,34.13,13546
-118.16,34.01,7229
-122.32,37.96,1750
-117.07,33.14,15510
-118.01,34.55,9133
-118.3,34.05,4665
-117.99,33.7,11492
-122.25,38.11,18899
-118.32,33.86,8692
-121.62,37.09,18484
-117.95,33.93,10099
-122.46,37.77,15978
-118.41,34.02,5433
-118.37,34.21,3687
-117.55,33.87,12073
-117.1,32.57,14798
-122.41,37.71,15972
-117.93,33.85,11132
-122.36,37.54,16915
-119.0,35.4,2837
-117.3,34.09,13560
-118.28,33.98,5129
-115.73,33.35,2779
-122.11,37.43,18307
-121.86,37.26,18430
-117.25,33.95,12116
-118.41,34.09,8851
-117.95,33.74,11367
-122.27,37.73,572
-117.06,34.03,13784
-117.8,33.66,10661
-120.07,36.97,9248
-124.1,40.73,2626
-117.3,34.12,13590
-116.53,33.95,12329
-117.71,33.51,10518
-117.2,32.85,14496
-118.16,33.94,7745
-121.11,41.07,3346
-118.26,34.04,4561
-118.18,34.07,4478
-118.18,34.06,7170
-118.26,33.9,7514
-118.46,34.02,8917
-119.32,36.31,19930
-118.35,34.08,4323
-117.65,34.08,13288
-117.94,33.73,11365
-120.58,38.77,1965
-116.91,32.82,15145
-118.01,34.13,6406
-117.05,33.11,15565
-122.28,37.54,17007
-122.12,37.4,18296
-122.73,38.26,19132
-121.93,37.25,18025
-120.21,39.35,10084
-121.84,37.29,17689
-122.24,37.47,17096
-118.29,34.01,4967
-117.68,35.03,3136
-119.73,36.8,2137
-122.03,36.98,18530
-122.65,38.23,19119
-118.68,34.27,20490
-118.14,33.9,7827
-118.02,33.73,11480
-121.37,38.64,12891
-121.93,37.25,18026
-121.63,40.92,18812
-120.99,37.66,19491
-122.25,37.79,170
-121.27,38.14,16450
-118.13,33.76,8294
-118.14,33.95,7709
-118.24,33.94,5233
-122.03,36.96,18556
-117.86,33.88,10263
-117.48,34.08,13413
-118.46,34.2,3828
-121.9,37.16,18370
-121.98,38.05,1361
-121.78,37.33,17725
-122.06,36.96,18560
-118.13,33.92,7731
-121.43,38.47,13136
-119.66,34.44,17237
-121.42,38.62,12770
-122.35,37.57,16919
-118.31,34.02,4847
-122.68,38.76,3342
-121.63,37.1,18479
-118.28,34.09,4297
-114.65,33.6,12449
-122.0,37.33,18129
-122.4,37.59,16882
-122.57,37.96,9353
-120.99,39.04,11825
-118.12,33.86,7941
-121.3,38.75,11773
-118.16,33.91,7835
-118.29,33.98,5078
-118.34,33.93,8345
-118.21,33.93,7485
-116.93,32.83,15134
-121.98,37.36,17913
-118.17,34.03,7212
-118.58,34.19,3974
-119.75,36.77,2141
-121.3,38.67,12983
-122.2,37.82,139
-120.46,38.15,1210
-121.81,37.25,18424
-122.39,37.58,16885
-121.85,39.74,1067
-117.97,33.73,11397
-117.28,32.8,14432
-118.38,33.82,8673
-122.91,38.49,19328
-117.48,34.0,11988
-118.36,34.16,3800
-118.29,34.1,4295
-122.47,37.5,17177
-122.0,37.82,1573
-122.02,36.97,18548
-122.29,37.82,62
-121.88,37.64,978
-119.06,34.22,20347
-117.89,33.74,10928
-118.88,34.19,20409
-117.97,34.05,6247
-122.06,37.0,18521
-120.08,39.61,18816
-117.68,34.07,13286
-118.33,34.0,5019
-122.44,37.77,15772
-121.96,37.96,1455
-121.34,37.97,16219
-119.18,34.27,20188
-121.37,38.63,12748
-118.98,35.41,2845
-118.28,34.06,4581
-118.47,34.06,5280
-117.7,33.55,10524
-122.26,37.83,46
-122.33,37.55,16941
-122.07,38.27,18942
-116.93,32.8,15092
-121.68,36.72,9745
-117.04,33.03,15194
-118.32,33.9,8517
-118.07,34.16,6686
-118.73,34.29,20505
-117.66,33.46,10453
-118.08,33.84,7926
-118.45,34.17,3866
-121.8,36.94,18588
-118.2,33.77,8230
-118.3,34.16,5770
-118.38,34.03,5391
-117.05,32.96,15160
-122.29,37.54,17009
-118.38,34.11,4350
-118.08,34.01,6933
-118.35,34.09,8823
-120.18,34.75,17314
-121.88,37.26,17652
-121.63,39.16,19677
-122.04,37.35,18161
-119.5,34.35,17311
-117.97,33.67,11430
-119.73,34.45,17227
-118.28,34.25,3376
-114.58,33.61,12460
-119.82,36.84,2239
-118.41,34.02,5432
-122.03,37.3,18113
-118.24,33.96,7400
-118.05,34.06,6528
-118.27,34.27,3371
-118.07,33.89,7791
-121.95,37.36,17897
-120.29,36.88,9224
-117.61,33.42,10422
-117.1,34.57,14003
-118.42,34.27,3425
-122.07,37.64,800
-118.21,34.02,4550
-122.08,37.38,18260
-118.09,33.92,7675
-117.88,33.89,10242
-121.88,37.39,17808
-117.0,32.71,14980
-118.4,34.17,3779
-117.98,33.65,11389
-117.3,34.39,13866
-122.1,37.39,18295
-118.18,33.78,8243
-117.72,34.03,13215
-122.14,37.48,17120
-117.93,34.57,9102
-118.24,33.96,7399
-122.7,38.35,19152
-121.0,37.67,19494
-121.99,38.36,19038
-117.12,32.74,14063
-120.85,37.08,9640
-121.41,38.34,13141
-122.03,37.31,18105
-122.27,37.48,17046
-118.07,33.82,7934
-118.51,34.25,3572
-121.64,36.68,9694
-122.55,37.59,16835
-122.03,37.95,1491
-117.88,33.82,11101
-117.93,34.06,6223
-119.64,37.31,9204
-118.24,33.99,7276
-121.91,37.44,17869
-118.33,34.1,4276
-118.14,33.84,8036
-118.29,34.08,4344
-122.5,37.59,16833
-122.45,38.3,19062
-118.02,33.91,7122
-118.1,33.74,11513
-121.89,37.68,965
-121.18,38.75,11758
-117.31,34.15,13537
-119.77,36.74,2104
-118.34,33.94,8416
-121.11,39.09,9993
-118.41,33.94,5558
-117.11,32.82,14673
-117.84,33.74,10899
-117.32,33.8,12178
-120.39,36.78,2500
-121.95,37.74,1547
-122.06,37.36,18157
-122.03,37.39,18199
-117.56,33.83,12067
-118.88,34.17,20373
-118.27,34.17,5748
-118.43,34.06,5317
-118.1,33.84,8014
-118.45,34.32,3462
-118.22,33.9,7546
-116.83,32.81,15055
-120.61,35.13,16692
-122.24,37.48,17060
-117.24,33.23,15406
-120.85,37.77,19387
-119.01,35.33,2986
-117.93,33.86,10230
-119.72,36.75,2119
-118.21,33.81,8097
-120.05,36.96,9257
-118.18,33.79,8214
-120.06,36.98,9244
-117.26,32.82,14484
-118.16,33.96,7357
-122.02,36.97,18549
-118.0,34.03,6312
-117.76,33.88,10311
-119.7,34.47,17220
-117.25,33.37,15377
-117.91,33.75,11355
-122.28,37.86,476
-116.21,33.68,12429
-117.65,34.14,13244
-116.92,32.78,15044
-120.99,37.61,19561
-118.04,34.1,6466
-118.29,33.95,5165
-121.49,38.51,12606
-117.19,32.77,14648
-118.34,34.07,4702
-118.1,33.81,8153
-117.15,32.77,14671
-118.0,33.83,11164
-121.61,36.67,9699
-117.05,32.77,14168
-121.92,37.29,17612
-122.38,40.69,18754
-121.92,37.36,17894
-119.16,34.95,3016
-117.7,33.54,10523
-122.06,37.96,1399
-118.0,34.08,6492
-118.31,33.94,8338
-122.5,37.76,16095
-122.42,37.62,16856
-118.45,34.01,5415
-121.5,38.57,12532
-120.47,34.65,17428
-121.93,37.13,18371
-122.07,37.99,1395
-117.87,33.87,10272
-118.23,35.48,3089
-122.03,38.27,18965
-117.05,32.69,14204
-119.78,38.69,1023
-121.62,39.79,1108
-118.39,34.17,3741
-122.03,38.28,18946
-117.68,33.57,10520
-117.92,34.08,6181
-122.09,37.6,858
-117.62,34.13,13273
-122.42,37.65,16814
-118.15,34.16,6641
-117.79,33.8,10327
-121.42,36.85,13171
-118.01,34.11,6437
-117.81,33.87,10294
-117.84,33.77,10981
-122.82,38.61,19348
-121.91,37.33,17520
-118.35,34.0,9004
-122.27,37.89,416
-118.41,34.19,3719
-116.99,32.72,14984
-118.47,34.29,3472
-120.73,39.63,18820
-122.13,39.0,1244
-117.77,33.71,10548
-122.12,37.48,17122
-117.03,32.63,14941
-118.47,34.23,3604
-121.98,37.33,17955
-117.9,34.14,5939
-119.9,37.49,9446
-122.39,40.52,18735
-118.13,33.81,8161
-118.27,34.18,5754
-118.37,34.04,5396
